,vix,vix_ma,irx,irx_delta,curve_slope,spy_sma,spy_above_sma,qqq_mom,score_vix_level,score_vix_trend,score_rate_easing,score_trend,score_momentum,score_curve,composite
2025-01-07,17.81999969482422,16.73550009727478,4.203000068664551,-0.32700014114379883,0.26200008392333984,543.987857208252,1,0.3062167913971221,2,0,1,1,1,1,6.0
2025-01-08,17.700000762939453,16.911000156402586,4.204999923706055,-0.309999942779541,0.26200008392333984,544.3490283203125,1,0.2799902227065434,2,0,1,1,1,1,6.0
2025-01-10,19.540000915527344,17.179000186920167,4.2129998207092285,-0.30500030517578125,0.38000011444091797,544.6728721618653,1,0.25743450990412686,2,0,1,1,1,1,6.0
2025-01-13,19.190000534057617,17.459500217437743,4.2179999351501465,-0.2969999313354492,0.3990001678466797,545.0058377075195,1,0.24495560066439626,2,0,1,1,1,1,6.0
2025-01-14,18.709999084472656,17.69900016784668,4.2129998207092285,-0.28999996185302734,0.3770003318786621,545.321463470459,1,0.24119070373165274,2,0,1,1,1,1,6.0
2025-01-15,16.1200008392334,17.814500188827516,4.204999923706055,-0.309999942779541,0.2389998435974121,545.6897708129883,1,0.2690950630090463,2,1,1,1,1,1,6.0
2025-01-16,16.600000381469727,17.910000228881835,4.195000171661377,-0.31799983978271484,0.20099973678588867,546.056901550293,1,0.26032704506516335,2,1,1,1,1,1,6.0
2025-01-17,15.970000267028809,17.915000247955323,4.192999839782715,-0.3250002861022949,0.22100019454956055,546.469513092041,1,0.2888692850265031,2,1,1,1,1,1,6.0
2025-01-21,15.0600004196167,17.287000226974488,4.197000026702881,-0.30299997329711914,0.19999980926513672,546.9063014221191,1,0.27828436664970857,2,1,1,1,1,1,6.0
2025-01-22,15.100000381469727,16.837500238418578,4.215000152587891,-0.28999996185302734,0.2109999656677246,547.3907444763183,1,0.2694539844207635,2,1,1,1,1,1,6.0
2025-01-23,15.020000457763672,16.670500230789184,4.2129998207092285,-0.2740001678466797,0.22900009155273438,547.865337677002,1,0.2704935631828078,2,1,1,1,1,1,6.0
2025-01-24,14.850000381469727,16.574000215530397,4.204999923706055,-0.30500030517578125,0.22300004959106445,548.3297419738769,1,0.25809355791622,2,1,1,1,1,1,6.0
2025-01-27,17.899999618530273,16.755500173568727,4.188000202178955,-0.29399967193603516,0.1380000114440918,548.7488323974609,1,0.21472387386024638,2,0,1,1,1,1,6.0
2025-01-28,16.40999984741211,16.839500188827515,4.190000057220459,-0.28999996185302734,0.1549997329711914,549.2186875915527,1,0.23117398395710098,2,1,1,1,1,1,6.0
2025-01-29,16.559999465942383,16.870000171661378,4.188000202178955,-0.27499961853027344,0.16899967193603516,549.6562469482421,1,0.23622642455690546,2,1,1,1,1,1,6.0
2025-01-30,15.84000015258789,16.792000198364256,4.182000160217285,-0.25,0.1289997100830078,550.1446257019043,1,0.2289109507855862,2,1,1,1,1,1,6.0
2025-01-31,16.43000030517578,16.74600019454956,4.188000202178955,-0.21199989318847656,0.17599964141845703,550.6483746337891,1,0.23534856300406282,2,1,1,1,1,1,6.0
2025-02-03,18.6200008392334,16.780500221252442,4.190000057220459,-0.22800016403198242,0.16699981689453125,551.1366539001465,1,0.2499434504005742,2,0,1,1,1,1,6.0
2025-02-04,17.209999084472656,16.834500217437743,4.2129998207092285,-0.21000003814697266,0.10500001907348633,551.6592425537109,1,0.2505611113820556,2,0,1,1,1,1,6.0
2025-02-05,15.770000457763672,16.821000194549562,4.210000038146973,-0.2199997901916504,0.03299999237060547,552.198883972168,1,0.2353577077851179,2,1,1,1,1,1,6.0
2025-02-06,15.5,16.70500020980835,4.2129998207092285,-0.2070002555847168,0.059999942779541016,552.7701577758789,1,0.24342904114330222,2,1,1,1,1,1,6.0
2025-02-07,16.540000915527344,16.647000217437743,4.228000164031982,-0.19499969482421875,0.10599994659423828,553.2918202209472,1,0.2302149592941427,2,1,1,1,1,1,6.0
2025-02-10,15.8100004196167,16.46050019264221,4.228000164031982,-0.18699979782104492,0.10500001907348633,553.8046450805664,1,0.23242462537331443,2,1,1,1,1,1,6.0
2025-02-11,16.020000457763672,16.302000188827513,4.224999904632568,-0.1979999542236328,0.14499998092651367,554.3209086608887,1,0.22721788622552141,2,1,1,1,1,1,6.0
2025-02-12,15.890000343322754,16.16100025177002,4.228000164031982,-0.16199970245361328,0.2560000419616699,554.83693359375,1,0.21596957766374625,2,1,1,1,1,1,6.0
2025-02-13,15.100000381469727,16.110000228881837,4.2129998207092285,-0.1700000762939453,0.17300033569335938,555.3610697937012,1,0.23830727222174986,2,1,1,1,1,1,6.0
2025-02-14,14.770000457763672,16.018500232696532,4.2129998207092285,-0.18000030517578125,0.11100006103515625,555.8762719726562,1,0.26320879681743614,2,1,1,1,1,1,6.0
2025-02-18,15.350000381469727,15.98750023841858,4.2129998207092285,-0.19000005722045898,0.18000030517578125,556.4397358703613,1,0.25242453486590133,2,1,1,1,1,1,6.0
2025-02-19,15.270000457763672,15.998000240325927,4.2179999351501465,-0.19000005722045898,0.15199995040893555,557.0182536315918,1,0.24905359182910813,2,1,1,1,1,1,6.0
2025-02-20,15.65999984741211,16.026000213623046,4.204999923706055,-0.2049999237060547,0.13700008392333984,557.5613595581054,1,0.2551328561124202,2,1,1,1,1,1,6.0
2025-02-21,18.209999084472656,16.185500144958496,4.197000026702881,-0.21600008010864258,0.06099987030029297,558.0224549865723,1,0.23843076038618793,2,0,1,1,1,1,6.0
2025-02-24,18.979999542236328,16.392000102996825,4.190000057220459,-0.22499990463256836,0.039999961853027344,558.444323425293,1,0.22872923781503363,2,0,1,1,1,1,6.0
2025-02-25,19.43000030517578,16.4685001373291,4.182000160217285,-0.22300004959106445,-0.04900026321411133,558.8487716674805,1,0.1787397467318561,2,0,1,1,1,0,5.0
2025-02-26,19.100000381469727,16.603000164031982,4.192999839782715,-0.20200014114379883,-0.11599969863891602,559.2544548034668,1,0.18507693393672797,2,0,1,1,1,0,5.0
2025-02-27,21.1299991607666,16.831500148773195,4.195000171661377,-0.19000005722045898,-0.09200000762939453,559.5988201904297,1,0.15277278572342978,1,0,1,1,1,0,4.0
2025-02-28,19.6299991607666,17.021000099182128,4.192999839782715,-0.18000030517578125,-0.16499996185302734,559.9849122619629,1,0.16816698433254662,2,0,1,1,1,0,5.0
2025-03-03,22.780000686645508,17.338500118255617,4.192999839782715,-0.18700027465820312,-0.20199990272521973,560.3193572998047,1,0.1487211338829113,1,0,1,1,1,0,4.0
2025-03-04,23.510000228881836,17.583000087738036,4.195000171661377,-0.16199970245361328,-0.1920003890991211,560.608080291748,1,0.13552358376210716,1,0,1,1,1,0,4.0
2025-03-05,21.93000030517578,17.819000148773192,4.204999923706055,-0.1399998664855957,-0.14899969100952148,560.8957295227051,1,0.13326286309481872,1,0,1,1,1,0,4.0
2025-03-06,24.8700008392334,18.27400016784668,4.197000026702881,-0.13299989700317383,-0.1360001564025879,561.1376893615723,1,0.10603400765638082,1,0,1,1,1,0,4.0
2025-03-07,23.3700008392334,18.66750020980835,4.197000026702881,-0.09800004959106445,-0.10400009155273438,561.3917604064941,1,0.13453186501016967,1,0,1,1,1,0,4.0
2025-03-10,27.860000610351562,19.23350019454956,4.184999942779541,-0.10800027847290039,-0.2109999656677246,561.5672505187988,0,0.08375139941099596,1,0,1,0,1,0,3.0
2025-03-11,26.920000076293945,19.78900017738342,4.195000171661377,-0.08999967575073242,-0.1530003547668457,561.7134275817871,0,0.06499625907040185,1,0,1,0,1,0,3.0
2025-03-12,24.229999542236328,20.199500131607056,4.197000026702881,-0.05800008773803711,-0.11800003051757812,561.8816123962403,0,0.09278439456464649,1,0,1,0,1,0,3.0
2025-03-13,24.65999984741211,20.638000106811525,4.188000202178955,-0.034999847412109375,-0.16000032424926758,562.0319700622558,0,0.07712378460769131,1,0,1,0,1,0,3.0
2025-03-14,21.770000457763672,20.97150011062622,4.188000202178955,-0.029999732971191406,-0.10600042343139648,562.221475982666,0,0.08756796300965597,1,0,1,0,1,0,3.0
2025-03-17,20.510000228881836,21.25850009918213,4.188000202178955,-0.039999961853027344,-0.09000015258789062,562.4305665588379,0,0.10309801245649641,1,1,1,0,1,0,4.0
2025-03-18,21.700000762939453,21.576000118255614,4.195000171661377,-0.04499959945678711,-0.125,562.6275544738769,0,0.08703372941126064,1,0,1,0,1,0,3.0
2025-03-19,19.899999618530273,21.807500076293945,4.190000057220459,-0.04199981689453125,-0.15999984741210938,562.8716906738281,0,0.11483162770564004,2,1,1,0,1,0,5.0
2025-03-20,19.799999237060547,22.014500045776366,4.182000160217285,-0.037999629974365234,-0.17500019073486328,563.0845098876953,0,0.1005564394924856,2,1,1,0,1,0,5.0
2025-03-21,19.280000686645508,22.06800012588501,4.184999942779541,-0.03000020980834961,-0.1770000457763672,563.296149597168,0,0.10144048384003712,2,1,1,0,1,0,5.0
2025-03-24,17.479999542236328,21.99300012588501,4.182000160217285,-0.03299999237060547,-0.08500003814697266,563.5548370361328,1,0.1124211934948467,2,1,1,1,1,0,6.0
2025-03-25,17.149999618530273,21.879000091552733,4.182000160217285,-0.017999649047851562,-0.12400007247924805,563.7896923828125,1,0.11350003511732831,2,1,1,1,1,0,6.0
2025-03-26,18.329999923706055,21.84050006866455,4.190000057220459,-0.02500009536743164,-0.10699987411499023,563.9906359863281,0,0.09176210949825081,2,1,1,0,1,0,5.0
2025-03-27,18.690000534057617,21.7185001373291,4.188000202178955,0.010000228881835938,-0.09000015258789062,564.1872875976562,0,0.08949505874825148,2,1,1,0,1,0,5.0
2025-03-28,21.649999618530273,21.819500160217284,4.188000202178955,0.006000041961669922,-0.2070002555847168,564.3194326782227,0,0.06425687969960125,1,1,1,0,1,0,4.0
2025-03-31,22.280000686645508,21.794500160217286,4.192999839782715,-0.015000343322753906,-0.20999979972839355,564.4637194824219,0,0.060598853629116656,1,0,1,0,1,0,3.0
2025-04-01,21.770000457763672,21.707500171661376,4.199999809265137,-0.008000373840332031,-0.28999972343444824,564.5942901611328,0,0.0711230587881484,1,0,1,0,1,0,3.0
2025-04-02,21.510000228881836,21.68650016784668,4.203000068664551,0.010000228881835938,-0.252000093460083,564.7370895385742,0,0.07666129791864162,1,1,1,0,1,0,4.0
2025-04-03,30.020000457763672,21.944000148773192,4.184999942779541,-0.005000114440917969,-0.4240000247955322,564.7407543945312,0,0.027894690127271193,0,0,1,0,0,0,1.0
2025-04-04,45.310001373291016,23.041000175476075,4.15500020980835,-0.04799985885620117,-0.4460000991821289,564.5680133056641,0,-0.03810553463580579,0,0,1,0,0,0,1.0
2025-04-07,46.97999954223633,23.99700012207031,4.150000095367432,-0.05499982833862305,-0.3100001811981201,564.3840382385254,0,-0.02081174294865684,0,0,1,0,0,0,1.0
2025-04-08,52.33000183105469,25.26750020980835,4.177999973297119,-0.034999847412109375,-0.26399993896484375,564.1682846069336,0,-0.04964434982760868,0,0,1,0,0,0,1.0
2025-04-09,33.619998931884766,25.73700017929077,4.228000164031982,0.010000228881835938,-0.1270003318786621,564.2138555908203,0,0.06411339633285218,0,0,1,0,1,0,2.0
2025-04-10,40.720001220703125,26.540000247955323,4.197000026702881,-0.015999794006347656,-0.15899991989135742,564.1492559814453,0,0.015098954726926017,0,0,1,0,0,0,1.0
2025-04-11,37.560001373291016,27.32950029373169,4.2129998207092285,0.007999897003173828,-0.05299997329711914,564.1206912231445,0,0.04290322705513927,0,0,1,0,0,0,1.0
2025-04-14,30.889999389648438,27.84850025177002,4.195000171661377,0.0,-0.19700026512145996,564.1144027709961,0,0.033469577595219624,0,0,1,0,0,0,1.0
2025-04-15,30.1200008392334,28.269500255584717,4.199999809265137,0.006999969482421875,-0.2369997501373291,564.0964395141601,0,0.05138272751969142,0,0,1,0,1,0,2.0
2025-04-16,32.63999938964844,28.906500244140624,4.208000183105469,0.01100015640258789,-0.29900026321411133,564.0299313354492,0,0.03673505525378329,0,0,1,0,0,0,1.0
2025-04-17,29.649999618530273,29.399000263214113,4.204999923706055,-0.010000228881835938,-0.2630000114440918,563.9616458129883,0,0.03645224860708218,1,0,1,0,0,0,2.0
2025-04-21,33.81999969482422,30.126000213623048,4.210000038146973,-0.0029997825622558594,-0.25099992752075195,563.8134487915039,0,0.023288875416134225,0,0,1,0,0,0,1.0
2025-04-22,30.56999969482422,30.780500221252442,4.2129998207092285,0.007999897003173828,-0.23599982261657715,563.7193460083008,0,0.056179214448473846,0,1,1,0,1,0,3.0
2025-04-23,28.450000762939453,31.3455002784729,4.208000183105469,0.019999980926513672,-0.194000244140625,563.6500582885742,0,0.1029507541454393,1,1,1,0,1,0,4.0
2025-04-24,26.469999313354492,31.75250024795532,4.197000026702881,0.006999969482421875,-0.26999998092651367,563.6333474731446,0,0.12269387195842896,1,1,1,0,1,0,4.0
2025-04-25,24.84000015258789,32.06000022888183,4.192999839782715,0.004999637603759766,-0.30899977684020996,563.6335189819335,0,0.11851814538957473,1,1,1,0,1,0,4.0
2025-04-28,25.149999618530273,32.23500022888184,4.192999839782715,0.010999679565429688,-0.3769998550415039,563.6077951049805,0,0.11438791087160594,1,1,1,0,1,0,4.0
2025-04-29,24.170000076293945,32.32950019836426,4.190000057220459,0.0019998550415039062,-0.41499996185302734,563.6229263305664,0,0.12719182868196954,1,1,1,0,1,0,4.0
2025-04-30,24.700000762939453,32.476000213623045,4.190000057220459,0.0,-0.437999963760376,563.6219567871094,0,0.10992163834753033,1,1,1,0,1,0,4.0
2025-05-01,24.600000381469727,32.63050022125244,4.184999942779541,-0.0279998779296875,-0.37399983406066895,563.6328726196289,0,0.11987109367118598,1,1,1,0,1,0,4.0
2025-05-02,22.68000030517578,32.26350021362305,4.208000183105469,-0.0019998550415039062,-0.2760002613067627,563.6684619140625,0,0.1583361103388461,1,1,1,0,1,0,4.0
2025-05-05,23.639999389648438,31.18000011444092,4.208000183105469,-0.004999637603759766,-0.2650001049041748,563.7267694091797,0,0.15985058468469604,1,1,1,0,1,0,4.0
2025-05-06,24.760000228881836,30.069000148773192,4.210000038146973,-0.018000125885009766,-0.312000036239624,563.7827532958985,0,0.13458095276777748,1,1,1,0,1,0,4.0
2025-05-07,23.549999237060547,28.630000019073485,4.215000152587891,-0.013000011444091797,-0.34200024604797363,563.8683258056641,0,0.11659340429669718,1,1,1,0,1,0,4.0
2025-05-08,22.479999542236328,28.073000049591066,4.215000152587891,-0.009999752044677734,-0.22100019454956055,563.9455093383789,0,0.11589927508509645,1,1,1,0,1,0,4.0
2025-05-09,21.899999618530273,27.131999969482422,4.215000152587891,-0.013000011444091797,-0.22800016403198242,564.0233944702148,0,0.11499069344942714,1,1,1,0,1,0,4.0
2025-05-12,18.389999389648438,26.173499870300294,4.28000020980835,0.0670003890991211,-0.1790003776550293,564.2549298095703,1,0.16110126450932616,2,1,1,1,1,0,6.0
2025-05-13,18.219999313354492,25.539999866485594,4.284999847412109,0.07200002670288086,-0.1640000343322754,564.5193063354492,1,0.17623137411716905,2,1,1,1,1,0,6.0
2025-05-14,18.6200008392334,24.964999866485595,4.284999847412109,0.07200002670288086,-0.12299966812133789,564.757861328125,1,0.1804966811985207,2,1,1,1,1,0,6.0
2025-05-15,17.829999923706055,24.224499893188476,4.257999897003174,0.039999961853027344,-0.18499994277954102,565.0090368652344,1,0.179073727098241,2,1,1,1,1,0,6.0
2025-05-16,17.239999771118164,23.603999900817872,4.236999988555908,0.032000064849853516,-0.17299985885620117,565.2922161865234,1,0.17663702055813624,2,1,1,1,1,0,6.0
2025-05-19,18.139999389648438,22.81999988555908,4.239999771118164,0.0429997444152832,-0.15899991989135742,565.5354660034179,1,0.15963950054675213,2,1,1,1,1,0,6.0
2025-05-20,18.09000015258789,22.195999908447266,4.248000144958496,0.05800008773803711,-0.1810002326965332,565.8070254516601,1,0.1581267820887584,2,1,1,1,1,0,6.0
2025-05-21,20.8700008392334,21.816999912261963,4.235000133514404,0.05299997329711914,-0.07800006866455078,566.0787091064453,1,0.14258887218480565,1,1,1,1,1,0,5.0
2025-05-22,20.280000686645508,21.507499980926514,4.23199987411499,0.03900003433227539,-0.11899995803833008,566.4275311279297,1,0.13680029358626467,1,1,1,1,1,0,5.0
2025-05-23,22.290000915527344,21.380000019073485,4.230000019073486,0.034999847412109375,-0.15199995040893555,566.7333195495605,1,0.1240734110960322,1,0,1,1,1,0,4.0
2025-05-27,18.959999084472656,21.070499992370607,4.203000068664551,0.010000228881835938,-0.18000030517578125,567.1157162475586,1,0.1507447045253545,2,1,1,1,1,0,6.0
2025-05-28,19.309999465942383,20.82749996185303,4.224999904632568,0.032000064849853516,-0.15999984741210938,567.4224923706055,1,0.1508216173970076,2,1,1,1,1,0,6.0
2025-05-29,19.18000030517578,20.551499938964845,4.230000019073486,0.034999847412109375,-0.23200011253356934,567.7292779541016,1,0.1422820797715194,2,1,1,1,1,0,6.0
2025-05-30,18.56999969482422,20.249999904632567,4.23199987411499,0.026999950408935547,-0.25299978256225586,568.0314297485352,1,0.13618802555794063,2,1,1,1,1,0,6.0
2025-06-02,18.360000610351562,20.033999919891357,4.23199987411499,0.034999847412109375,-0.21499967575073242,568.307048034668,1,0.15329099677913227,2,1,1,1,1,0,6.0
2025-06-03,17.690000534057617,19.736499977111816,4.235000133514404,0.03800010681152344,-0.2070002555847168,568.5909997558593,1,0.1748933119080296,2,1,1,1,1,0,6.0
2025-06-04,17.610000610351562,19.378999996185303,4.239999771118164,0.05499982833862305,-0.307999849319458,568.8285211181641,1,0.18036443206863662,2,1,1,1,1,0,6.0
2025-06-05,18.479999542236328,19.125500011444093,4.23199987411499,0.03699970245361328,-0.24299979209899902,569.0457333374023,1,0.16522346120517062,2,1,1,1,1,0,6.0
2025-06-06,16.770000457763672,18.840000057220458,4.23199987411499,0.034999847412109375,-0.10599994659423828,569.2670971679687,1,0.1734027257854216,2,1,1,1,1,0,6.0
2025-06-09,17.15999984741211,18.60300006866455,4.239999771118164,0.051999568939208984,-0.15399980545043945,569.4955862426758,1,0.15190804336356,2,1,1,1,1,0,6.0
2025-06-10,16.950000762939453,18.5310001373291,4.25,0.06199979782104492,-0.1659998893737793,569.7314807128906,1,0.1599269873437006,2,1,1,1,1,0,6.0
2025-06-11,17.260000228881836,18.483000183105467,4.25,0.06199979782104492,-0.24100017547607422,569.980419921875,1,0.15704232527896322,2,1,1,1,1,0,6.0
2025-06-12,18.020000457763672,18.453000164031984,4.257999897003174,0.06299972534179688,-0.29799985885620117,570.2122317504883,1,0.15509315723452288,2,1,1,1,1,0,6.0
2025-06-13,20.81999969482422,18.60250015258789,4.239999771118164,0.04999971389770508,-0.21599960327148438,570.4172384643555,1,0.1328172092912876,1,0,1,1,1,0,4.0
2025-06-16,19.110000610351562,18.696000194549562,4.248000144958496,0.06599998474121094,-0.21300029754638672,570.6465524291992,1,0.13372518661464317,2,0,1,1,1,0,5.0
2025-06-17,21.600000381469727,18.869000244140626,4.2179999351501465,0.03299999237060547,-0.22899985313415527,570.8663726806641,1,0.11661767239432175,1,0,1,1,1,0,4.0
