,equity
2021-12-20,198871.26838572248
2021-12-21,205478.41727177807
2021-12-22,209144.732860048
2021-12-23,211631.72132203286
2021-12-27,216680.7027365055
2021-12-28,213276.49014694677
2021-12-29,213051.61374548983
2021-12-30,212054.8820325837
2021-12-31,210082.5231161895
2022-01-03,213097.9908127553
2022-01-04,208970.897765727
2022-01-05,199333.55373191036
2022-01-06,199134.00772199163
2022-01-07,195877.9539484536
2022-01-10,196390.92306616667
2022-01-11,200712.53312278708
2022-01-12,201914.70072561182
2022-01-13,194627.28246450622
2022-01-14,193085.20254233564
2022-01-18,191368.28509717973
2022-01-19,190376.36817644467
2022-01-20,189323.60543796513
